Date,MarketCap
17-04-2020,2447383046
18-04-2020,2580847660
19-04-2020,2510351930
20-04-2020,2346334037
21-04-2020,2365055829
22-04-2020,2440862572
23-04-2020,2489553066
24-04-2020,2491141137
25-04-2020,2536091111
26-04-2020,2548277411
27-04-2020,2560634167
28-04-2020,2557690119
29-04-2020,2720924144
30-04-2020,2649408578
01-05-2020,2732001168
02-05-2020,2735098062
03-05-2020,2663768293
04-05-2020,2659795202
05-05-2020,2631646244
06-05-2020,2590782069
07-05-2020,2646177022
08-05-2020,2681682517
09-05-2020,2634163527
10-05-2020,2379038126
11-05-2020,2348222492
12-05-2020,2448311765
13-05-2020,2510187961
14-05-2020,2544238407
15-05-2020,2450383625
16-05-2020,2496641247
17-05-2020,2537526373
18-05-2020,2587549865
19-05-2020,2668180081
20-05-2020,2626708056
21-05-2020,2507622080
22-05-2020,2588067684
23-05-2020,2580073085
24-05-2020,2501565035
25-05-2020,2550943106
26-05-2020,2521646463
27-05-2020,2565311105
28-05-2020,2653353544
29-05-2020,2650598907
30-05-2020,2759752874
31-05-2020,2650418986
01-06-2020,2786431039
02-06-2020,2681344663
03-06-2020,2728954685
04-06-2020,2732138446
05-06-2020,2751255650
06-06-2020,2727481713
07-06-2020,2713654465
08-06-2020,2705254792
09-06-2020,2711841300
10-06-2020,2707966985
11-06-2020,2536636730
12-06-2020,2592663212
13-06-2020,2616708430
14-06-2020,2590657273
15-06-2020,2548438215
16-06-2020,2554217172
17-06-2020,2551197615
18-06-2020,2521030877
19-06-2020,2474135854
20-06-2020,2495984577
21-06-2020,2488778109
22-06-2020,2562512331
23-06-2020,2554312286
24-06-2020,2492749448
25-06-2020,2476565795
26-06-2020,2449582459
27-06-2020,2361864421
28-06-2020,2398389948
29-06-2020,2411632830
30-06-2020,2397377912
01-07-2020,2462062195
02-07-2020,2416805639
03-07-2020,2378461574
04-07-2020,2419059513
05-07-2020,2407743527
06-07-2020,2534746174
07-07-2020,2608385875
08-07-2020,2679533358
09-07-2020,2626216970
10-07-2020,2684758451
11-07-2020,2740895828
12-07-2020,2836452254
13-07-2020,2863363146
14-07-2020,2812556212
15-07-2020,2736079874
16-07-2020,2666496807
17-07-2020,2657340752
18-07-2020,2663832333
19-07-2020,2792782900
20-07-2020,2719514136
21-07-2020,2755396351
22-07-2020,2612590172
23-07-2020,2696546476
24-07-2020,2765804467
25-07-2020,2855845136
26-07-2020,2818964003
27-07-2020,2833304045
28-07-2020,2913192575
29-07-2020,2873053585
30-07-2020,2889970345
31-07-2020,2984615923
01-08-2020,3109135453
02-08-2020,3024579087
03-08-2020,3184888210
04-08-2020,3217751647
05-08-2020,3369902765
06-08-2020,3279135270
07-08-2020,3221933538
08-08-2020,3303750487
09-08-2020,3245614914
10-08-2020,3265580526
11-08-2020,3069642355
12-08-2020,3141052138
13-08-2020,3187853579
14-08-2020,3331429313
15-08-2020,3324491959
16-08-2020,3393135634
17-08-2020,3395013043
18-08-2020,3331052285
19-08-2020,3221767589
20-08-2020,3334719466
21-08-2020,3195571930
22-08-2020,3211575905
23-08-2020,3158293019
24-08-2020,3264433403
25-08-2020,3101183769
26-08-2020,3216988911
27-08-2020,3333012206
28-08-2020,3340674193
29-08-2020,3322978734
30-08-2020,3414480811
31-08-2020,3349228654
01-09-2020,3584473534
02-09-2020,3565450183
03-09-2020,2977646779
04-09-2020,3040639911
05-09-2020,2812861769
06-09-2020,3348883884
07-09-2020,3233740277
08-09-2020,3348824083
09-09-2020,3542334928
10-09-2020,3546608927
11-09-2020,3675351150
12-09-2020,4119897328
13-09-2020,4485069875
14-09-2020,4502400574
15-09-2020,3928203643
16-09-2020,4038270839
17-09-2020,3897985086
18-09-2020,3956664775
19-09-2020,3935239344
20-09-2020,3811197212
21-09-2020,3360034461
22-09-2020,3480304977
23-09-2020,3300697550
24-09-2020,3554397706
25-09-2020,3561555011
26-09-2020,3786510684
27-09-2020,3783338709
28-09-2020,3896032265
29-09-2020,4165115470
30-09-2020,4229794764
