Date,MarketCap
07-05-2020,3863072537
08-05-2020,3874400111
09-05-2020,3883219829
10-05-2020,3420862670
11-05-2020,3462446141
12-05-2020,3432855122
13-05-2020,3503028150
14-05-2020,3555045106
15-05-2020,3454485040
16-05-2020,3470654022
17-05-2020,3529408779
18-05-2020,3745053825
19-05-2020,3696349618
20-05-2020,3628034831
21-05-2020,3561851185
22-05-2020,3589979759
23-05-2020,3571525111
24-05-2020,3405577681
25-05-2020,3390838625
26-05-2020,3330829248
27-05-2020,3478608461
28-05-2020,3544921764
29-05-2020,3508456587
30-05-2020,3717937507
31-05-2020,3557790466
01-06-2020,3734935502
02-06-2020,3604834918
03-06-2020,3609907720
04-06-2020,3641040038
05-06-2020,3626102894
06-06-2020,3580860229
07-06-2020,3576181987
08-06-2020,3536978104
09-06-2020,3522336690
10-06-2020,3578292662
11-06-2020,3347912096
12-06-2020,3374758727
13-06-2020,3371156163
14-06-2020,3318372441
15-06-2020,3238241808
16-06-2020,3247644698
17-06-2020,3278663509
18-06-2020,3231432937
19-06-2020,3189984923
20-06-2020,3196423460
21-06-2020,3180782082
22-06-2020,3240265418
23-06-2020,3329525792
24-06-2020,3189182476
25-06-2020,3179035542
26-06-2020,3121647505
27-06-2020,2990454383
28-06-2020,2939839116
29-06-2020,2953486283
30-06-2020,2917573814
01-07-2020,2898312235
02-07-2020,2876220661
03-07-2020,2864206714
04-07-2020,2863029000
05-07-2020,2837147462
06-07-2020,3540476588
07-07-2020,3402455170
08-07-2020,3487758338
09-07-2020,3426934450
10-07-2020,3371479600
11-07-2020,3374862042
12-07-2020,3431722771
13-07-2020,3361791002
14-07-2020,3352568771
15-07-2020,3317091579
16-07-2020,3195798578
17-07-2020,3176552891
18-07-2020,3190208052
19-07-2020,3175901837
20-07-2020,3127401196
21-07-2020,3275662808
22-07-2020,3355756092
23-07-2020,3403032196
24-07-2020,3354416422
25-07-2020,3514398116
26-07-2020,3510240762
27-07-2020,3829780558
28-07-2020,3955974644
29-07-2020,3942351462
30-07-2020,3978688320
31-07-2020,4246445402
01-08-2020,4496300855
02-08-2020,4024751708
03-08-2020,4215389082
04-08-2020,4151784724
05-08-2020,4327531411
06-08-2020,4372730930
07-08-2020,4232070291
08-08-2020,4301894124
09-08-2020,4141285773
10-08-2020,4177546831
11-08-2020,3896084207
12-08-2020,3869078546
13-08-2020,3994423742
14-08-2020,3920044813
15-08-2020,4142291749
16-08-2020,4120229905
17-08-2020,4146523744
18-08-2020,4018213166
19-08-2020,3819097225
20-08-2020,3864246961
21-08-2020,3652062197
22-08-2020,3637318341
23-08-2020,3604258776
24-08-2020,3770377091
25-08-2020,3553189609
26-08-2020,3541054551
27-08-2020,3440098872
28-08-2020,3548101798
29-08-2020,3523567957
30-08-2020,3635826063
31-08-2020,3568360717
01-09-2020,3768770389
02-09-2020,3397070574
03-09-2020,2819410008
04-09-2020,2971564509
05-09-2020,3000168188
06-09-2020,3026277242
07-09-2020,3223598902
08-09-2020,3157320717
09-09-2020,3139164352
10-09-2020,3086097446
11-09-2020,3102235945
12-09-2020,3125542735
13-09-2020,3013571235
14-09-2020,3043477906
15-09-2020,3070367072
16-09-2020,3023100064
17-09-2020,3041681607
18-09-2020,3009941573
19-09-2020,3005778046
20-09-2020,2861106004
21-09-2020,2708890127
22-09-2020,2885606186
23-09-2020,2785324372
24-09-2020,2903131797
25-09-2020,2880759724
26-09-2020,3052134435
27-09-2020,3159812344
28-09-2020,3120325404
29-09-2020,3186157579
30-09-2020,3184398436
