26/06/2016,62,1
27/06/2016,75,1
28/06/2016,67,1
29/06/2016,60,1
30/06/2016,61,1
01/07/2016,75,1
02/07/2016,81,1
03/07/2016,61,1
04/07/2016,77,1
05/07/2016,71,1
06/07/2016,78,1
07/07/2016,63,1
08/07/2016,50,1
09/07/2016,63,1
10/07/2016,48,1
11/07/2016,56,1
12/07/2016,61,1
13/07/2016,40,1
14/07/2016,60,1
15/07/2016,39,1
16/07/2016,37,1
17/07/2016,42,1
18/07/2016,50,1
19/07/2016,47,1
20/07/2016,39,1
21/07/2016,48,1
22/07/2016,43,1
23/07/2016,38,1
24/07/2016,28,1
25/07/2016,38,1
26/07/2016,50,1
27/07/2016,50,1
28/07/2016,48,1
29/07/2016,49,1
30/07/2016,49,1
31/07/2016,41,1
01/08/2016,35,1
02/08/2016,56,1
03/08/2016,56,1
04/08/2016,48,1
05/08/2016,32,1
06/08/2016,47,1
07/08/2016,21,1
08/08/2016,78,1
09/08/2016,18,1
10/08/2016,46,1
11/08/2016,47,1
12/08/2016,48,1
13/08/2016,25,1
14/08/2016,32,1
15/08/2016,34,1
16/08/2016,43,1
17/08/2016,28,1
18/08/2016,70,1
19/08/2016,36,1
20/08/2016,29,1
21/08/2016,43,1
22/08/2016,37,1
23/08/2016,74,1
24/08/2016,51,1
25/08/2016,47,1
26/08/2016,55,1
27/08/2016,48,1
28/08/2016,57,1
29/08/2016,26,1
30/08/2016,54,1
31/08/2016,38,1
01/09/2016,23,1
02/09/2016,36,1
03/09/2016,30,1
04/09/2016,46,1
05/09/2016,32,1
06/09/2016,37,1
07/09/2016,38,1
08/09/2016,26,1
09/09/2016,55,1
10/09/2016,25,1
11/09/2016,33,1
12/09/2016,38,1
13/09/2016,31,1
14/09/2016,26,1
15/09/2016,49,1
16/09/2016,30,1
17/09/2016,26,1
18/09/2016,55,1
19/09/2016,47,1
20/09/2016,36,1
21/09/2016,54,1
22/09/2016,52,1
23/09/2016,42,1
24/09/2016,23,1
25/09/2016,36,1
26/09/2016,62,1
27/09/2016,36,1
28/09/2016,25,1
29/09/2016,54,1
30/09/2016,21,1
01/10/2016,45,1
02/10/2016,31,1
03/10/2016,39,1
04/10/2016,31,1
05/10/2016,39,1
06/10/2016,54,1
07/10/2016,46,1
08/10/2016,39,1
09/10/2016,39,1
10/10/2016,34,1
11/10/2016,23,1
12/10/2016,34,1
13/10/2016,45,1
14/10/2016,26,1
15/10/2016,62,1
16/10/2016,26,1
17/10/2016,52,1
18/10/2016,38,1
19/10/2016,17,1
20/10/2016,48,1
21/10/2016,35,1
22/10/2016,39,1
23/10/2016,29,1
24/10/2016,45,1
25/10/2016,47,1
26/10/2016,30,1
27/10/2016,48,1
28/10/2016,53,1
29/10/2016,39,1
30/10/2016,52,1
31/10/2016,20,1
01/11/2016,58,1
02/11/2016,42,1
03/11/2016,31,1
04/11/2016,43,1
05/11/2016,38,1
06/11/2016,40,1
07/11/2016,33,1
08/11/2016,30,1
09/11/2016,61,1
10/11/2016,28,1
11/11/2016,44,1
12/11/2016,61,1
13/11/2016,34,1
14/11/2016,28,1
15/11/2016,44,1
16/11/2016,44,1
17/11/2016,53,1
18/11/2016,43,1
19/11/2016,50,1
20/11/2016,37,1
21/11/2016,16,1
22/11/2016,52,1
23/11/2016,44,1
24/11/2016,31,1
25/11/2016,34,1
26/11/2016,49,1
27/11/2016,49,1
28/11/2016,50,1
29/11/2016,37,1
30/11/2016,61,1
01/12/2016,46,1
02/12/2016,34,1
03/12/2016,46,1
04/12/2016,41,1
05/12/2016,44,1
06/12/2016,44,1
07/12/2016,45,1
08/12/2016,41,1
09/12/2016,42,1
10/12/2016,47,1
11/12/2016,36,1
12/12/2016,31,1
13/12/2016,39,1
14/12/2016,29,1
15/12/2016,52,1
16/12/2016,43,1
17/12/2016,35,1
18/12/2016,44,1
19/12/2016,30,1
20/12/2016,48,1
21/12/2016,46,1
22/12/2016,41,1
23/12/2016,69,1
24/12/2016,88,1
25/12/2016,56,1
26/12/2016,64,1
27/12/2016,69,1
28/12/2016,83,1
29/12/2016,61,1
30/12/2016,82,1
31/12/2016,53,1
01/01/2017,3,1
02/01/2017,4,1
03/01/2017,6,1
04/01/2017,4,1
05/01/2017,4,1
06/01/2017,4,1
07/01/2017,3,1
08/01/2017,3,1
09/01/2017,2,1
10/01/2017,3,1
11/01/2017,2,1
12/01/2017,2,1
13/01/2017,2,1
14/01/2017,2,1
15/01/2017,3,1
16/01/2017,3,1
17/01/2017,3,1
18/01/2017,3,1
19/01/2017,2,1
20/01/2017,2,1
21/01/2017,2,1
22/01/2017,2,1
23/01/2017,2,1
24/01/2017,2,1
25/01/2017,2,1
26/01/2017,1,1
27/01/2017,2,1
28/01/2017,3,1
29/01/2017,3,1
30/01/2017,2,1
31/01/2017,3,1
01/02/2017,2,1
02/02/2017,2,1
03/02/2017,3,1
04/02/2017,2,1
05/02/2017,3,1
06/02/2017,3,1
07/02/2017,2,1
08/02/2017,2,1
09/02/2017,2,1
10/02/2017,2,1
11/02/2017,2,1
12/02/2017,3,1
13/02/2017,2,1
14/02/2017,1,1
15/02/2017,2,1
16/02/2017,3,1
17/02/2017,3,1
18/02/2017,3,1
19/02/2017,2,1
20/02/2017,3,1
21/02/2017,2,1
22/02/2017,3,1
23/02/2017,2,1
24/02/2017,3,1
25/02/2017,3,1
26/02/2017,2,1
27/02/2017,3,1
28/02/2017,2,1
01/03/2017,3,1
02/03/2017,4,1
03/03/2017,3,1
04/03/2017,3,1
05/03/2017,3,1
06/03/2017,3,1
07/03/2017,3,1
08/03/2017,2,1
09/03/2017,2,1
10/03/2017,3,1
11/03/2017,2,1
12/03/2017,3,1
13/03/2017,3,1
14/03/2017,3,1
15/03/2017,3,1
16/03/2017,3,1
17/03/2017,4,1
18/03/2017,3,1
19/03/2017,3,1
20/03/2017,3,1
21/03/2017,4,1
22/03/2017,2,1
23/03/2017,3,1
24/03/2017,4,1
25/03/2017,3,1
26/03/2017,2,1
27/03/2017,3,1
28/03/2017,3,1
29/03/2017,3,1
30/03/2017,11,2
31/03/2017,7,1
01/04/2017,6,1
02/04/2017,7,1
03/04/2017,8,2
04/04/2017,8,2
05/04/2017,10,2
06/04/2017,12,2
07/04/2017,9,2
08/04/2017,8,2
09/04/2017,8,2
10/04/2017,9,2
11/04/2017,6,1
12/04/2017,11,2
13/04/2017,9,2
14/04/2017,8,2
15/04/2017,7,1
16/04/2017,6,1
17/04/2017,8,2
18/04/2017,7,1
19/04/2017,7,1
20/04/2017,8,2
21/04/2017,8,2
22/04/2017,10,2
23/04/2017,12,2
24/04/2017,9,2
25/04/2017,8,2
26/04/2017,12,2
27/04/2017,9,2
28/04/2017,8,2
29/04/2017,6,1
30/04/2017,8,2
01/05/2017,9,2
02/05/2017,7,1
03/05/2017,19,3
04/05/2017,28,4
05/05/2017,24,4
06/05/2017,15,2
07/05/2017,20,3
08/05/2017,21,3
09/05/2017,21,3
10/05/2017,33,5
11/05/2017,24,4
12/05/2017,16,3
13/05/2017,14,2
14/05/2017,11,2
15/05/2017,17,3
16/05/2017,14,2
17/05/2017,15,2
18/05/2017,12,2
19/05/2017,15,2
20/05/2017,15,2
21/05/2017,16,3
22/05/2017,23,3
23/05/2017,25,4
24/05/2017,30,4
25/05/2017,32,5
26/05/2017,21,3
27/05/2017,20,3
28/05/2017,16,3
29/05/2017,17,3
30/05/2017,18,3
31/05/2017,18,3
01/06/2017,19,3
02/06/2017,16,3
03/06/2017,14,2
04/06/2017,14,2
05/06/2017,20,3
06/06/2017,22,3
07/06/2017,35,5
08/06/2017,61,8
09/06/2017,63,9
10/06/2017,79,11
11/06/2017,62,9
12/06/2017,40,6
13/06/2017,30,4
14/06/2017,31,5
15/06/2017,29,4
16/06/2017,29,4
17/06/2017,63,9
18/06/2017,41,6
19/06/2017,47,7
20/06/2017,36,5
21/06/2017,34,5
22/06/2017,31,5
23/06/2017,28,4
24/06/2017,27,4
25/06/2017,22,3
26/06/2017,26,4
27/06/2017,24,4
28/06/2017,22,3
29/06/2017,19,3
30/06/2017,18,3
01/07/2017,15,2
02/07/2017,17,3
03/07/2017,25,4
04/07/2017,34,5
05/07/2017,35,5
06/07/2017,27,4
07/07/2017,22,3
08/07/2017,26,4
09/07/2017,25,4
10/07/2017,22,3
11/07/2017,25,4
12/07/2017,23,3
13/07/2017,20,3
14/07/2017,19,3
15/07/2017,23,3
16/07/2017,24,4
17/07/2017,24,4
18/07/2017,20,3
19/07/2017,21,3
20/07/2017,19,3
21/07/2017,19,3
22/07/2017,17,3
23/07/2017,17,3
24/07/2017,18,3
25/07/2017,15,2
26/07/2017,14,2
27/07/2017,15,2
28/07/2017,15,2
29/07/2017,17,3
30/07/2017,17,3
31/07/2017,17,3
01/08/2017,19,3
02/08/2017,22,3
03/08/2017,16,3
04/08/2017,15,2
05/08/2017,20,3
06/08/2017,18,3
07/08/2017,21,3
08/08/2017,24,4
09/08/2017,22,3
10/08/2017,18,3
11/08/2017,18,3
12/08/2017,18,3
13/08/2017,21,3
14/08/2017,23,3
15/08/2017,27,4
16/08/2017,19,3
17/08/2017,21,3
18/08/2017,22,3
19/08/2017,17,3
20/08/2017,18,3
21/08/2017,20,3
22/08/2017,23,3
23/08/2017,30,4
24/08/2017,31,5
25/08/2017,22,3
26/08/2017,21,3
27/08/2017,44,6
28/08/2017,35,5
29/08/2017,38,5
30/08/2017,35,5
31/08/2017,57,8
01/09/2017,9,9
02/09/2017,6,6
03/09/2017,4,4
04/09/2017,4,4
05/09/2017,3,3
06/09/2017,3,3
07/09/2017,3,3
08/09/2017,3,3
09/09/2017,2,2
10/09/2017,2,2
11/09/2017,2,2
12/09/2017,2,2
13/09/2017,3,3
14/09/2017,3,3
15/09/2017,4,4
16/09/2017,2,2
17/09/2017,2,2
18/09/2017,2,2
19/09/2017,2,2
20/09/2017,2,2
21/09/2017,2,2
22/09/2017,2,2
23/09/2017,1,1
24/09/2017,1,1
25/09/2017,2,2
26/09/2017,1,1
27/09/2017,2,2
28/09/2017,2,2
29/09/2017,1,1
30/09/2017,1,1
01/10/2017,1,1
02/10/2017,2,2
03/10/2017,2,2
04/10/2017,1,1
05/10/2017,1,1
06/10/2017,1,1
07/10/2017,1,1
08/10/2017,1,1
09/10/2017,2,2
10/10/2017,2,2
11/10/2017,1,1
12/10/2017,3,3
13/10/2017,3,3
14/10/2017,3,3
15/10/2017,3,3
16/10/2017,2,2
17/10/2017,2,2
18/10/2017,2,2
19/10/2017,2,2
20/10/2017,2,2
21/10/2017,3,3
22/10/2017,2,2
23/10/2017,2,2
24/10/2017,2,2
25/10/2017,2,2
26/10/2017,2,2
27/10/2017,2,2
28/10/2017,2,2
29/10/2017,2,2
30/10/2017,2,2
31/10/2017,2,2
01/11/2017,3,3
02/11/2017,3,3
03/11/2017,3,3
04/11/2017,2,2
05/11/2017,2,2
06/11/2017,2,2
07/11/2017,4,4
08/11/2017,4,4
09/11/2017,4,4
10/11/2017,3,3
11/11/2017,3,3
12/11/2017,3,3
13/11/2017,3,3
14/11/2017,3,3
15/11/2017,3,3
16/11/2017,3,3
17/11/2017,4,4
18/11/2017,3,3
19/11/2017,4,4
20/11/2017,4,4
21/11/2017,4,4
22/11/2017,3,3
23/11/2017,4,4
24/11/2017,3,3
25/11/2017,6,6
26/11/2017,6,6
27/11/2017,8,8
28/11/2017,8,8
29/11/2017,15,15
30/11/2017,10,10
01/12/2017,9,9
02/12/2017,8,8
03/12/2017,8,8
04/12/2017,9,9
05/12/2017,8,8
06/12/2017,10,10
07/12/2017,14,14
08/12/2017,21,21
09/12/2017,34,34
10/12/2017,17,17
11/12/2017,34,34
12/12/2017,100,100
13/12/2017,62,62
14/12/2017,39,39
15/12/2017,31,31
16/12/2017,23,23
17/12/2017,23,23
18/12/2017,23,23
19/12/2017,27,27
20/12/2017,27,27
21/12/2017,23,23
22/12/2017,31,31
23/12/2017,17,17
24/12/2017,14,14
25/12/2017,11,11
26/12/2017,11,11
27/12/2017,12,12
28/12/2017,14,14
29/12/2017,11,11
30/12/2017,14,14
31/12/2017,9,9
01/01/2018,8,8
02/01/2018,11,11
03/01/2018,12,12
04/01/2018,13,13
05/01/2018,11,11
06/01/2018,14,14
07/01/2018,11,11
08/01/2018,12,12
09/01/2018,10,10
10/01/2018,10,10
11/01/2018,9,9
12/01/2018,8,8
13/01/2018,8,8
14/01/2018,7,7
15/01/2018,7,7
16/01/2018,10,10
17/01/2018,11,11
18/01/2018,7,7
19/01/2018,6,6
20/01/2018,5,5
21/01/2018,5,5
22/01/2018,5,5
23/01/2018,5,5
24/01/2018,5,5
25/01/2018,5,5
26/01/2018,4,4
27/01/2018,4,4
28/01/2018,5,5
29/01/2018,4,4
30/01/2018,5,5
31/01/2018,4,4
01/02/2018,6,6
02/02/2018,6,6
03/02/2018,5,5
04/02/2018,7,7
05/02/2018,5,5
06/02/2018,6,6
07/02/2018,5,5
08/02/2018,4,4
09/02/2018,5,5
10/02/2018,5,5
11/02/2018,4,4
12/02/2018,4,4
13/02/2018,4,4
14/02/2018,14,14
15/02/2018,12,12
16/02/2018,8,8
17/02/2018,8,8
18/02/2018,10,10
19/02/2018,9,9
20/02/2018,12,12
21/02/2018,7,7
22/02/2018,5,5
23/02/2018,5,5
24/02/2018,4,4
25/02/2018,5,5
26/02/2018,6,6
27/02/2018,5,5
28/02/2018,3,3
01/03/2018,3,3
02/03/2018,3,3
03/03/2018,3,3
04/03/2018,3,3
05/03/2018,3,3
06/03/2018,3,3
07/03/2018,3,3
08/03/2018,3,3
09/03/2018,4,4
10/03/2018,2,2
11/03/2018,2,2
12/03/2018,3,3
13/03/2018,3,3
14/03/2018,3,3
15/03/2018,3,3
16/03/2018,3,3
17/03/2018,2,2
18/03/2018,3,3
19/03/2018,2,2
20/03/2018,2,2
21/03/2018,2,2
22/03/2018,2,2
23/03/2018,2,2
24/03/2018,2,2
25/03/2018,2,2
26/03/2018,3,3
27/03/2018,3,3
28/03/2018,3,3
29/03/2018,4,4
30/03/2018,3,3
31/03/2018,2,2
01/04/2018,2,2
02/04/2018,2,2
03/04/2018,3,3
04/04/2018,2,2
05/04/2018,2,2
06/04/2018,2,2
07/04/2018,2,2
08/04/2018,2,2
09/04/2018,2,2
10/04/2018,2,2
11/04/2018,2,2
12/04/2018,2,2
13/04/2018,3,3
14/04/2018,1,1
15/04/2018,2,2
16/04/2018,2,2
17/04/2018,2,2
18/04/2018,2,2
19/04/2018,2,2
20/04/2018,2,2
21/04/2018,2,2
22/04/2018,2,2
23/04/2018,2,2
24/04/2018,3,3
25/04/2018,2,2
26/04/2018,2,2
27/04/2018,2,2
28/04/2018,2,2
29/04/2018,2,2
30/04/2018,2,2
01/05/2018,54,4
02/05/2018,53,4
03/05/2018,74,6
04/05/2018,69,5
05/05/2018,100,7
06/05/2018,77,6
07/05/2018,56,4
08/05/2018,58,5
09/05/2018,55,4
10/05/2018,45,4
11/05/2018,60,5
12/05/2018,54,4
13/05/2018,45,4
14/05/2018,58,5
15/05/2018,47,4
16/05/2018,41,3
17/05/2018,45,4
18/05/2018,49,4
19/05/2018,39,3
20/05/2018,42,3
21/05/2018,36,3
22/05/2018,42,3
23/05/2018,56,4
24/05/2018,51,4
25/05/2018,42,3
26/05/2018,37,3
27/05/2018,36,3
28/05/2018,43,4
29/05/2018,44,4
30/05/2018,40,3
31/05/2018,38,3
01/06/2018,36,3
02/06/2018,37,3
03/06/2018,40,3
04/06/2018,41,3
05/06/2018,38,3
06/06/2018,39,3
07/06/2018,38,3
08/06/2018,41,3
09/06/2018,33,3
10/06/2018,52,4
11/06/2018,54,4
12/06/2018,56,4
13/06/2018,70,5
14/06/2018,53,4
15/06/2018,40,3
16/06/2018,49,4
17/06/2018,37,3
18/06/2018,40,3
19/06/2018,37,3
20/06/2018,35,3
21/06/2018,44,4
22/06/2018,58,5
23/06/2018,48,4
24/06/2018,57,4
25/06/2018,43,4
26/06/2018,45,4
27/06/2018,45,4
28/06/2018,44,4
29/06/2018,41,3
30/06/2018,39,3
01/07/2018,34,3
02/07/2018,32,3
03/07/2018,39,3
04/07/2018,31,3
05/07/2018,35,3
06/07/2018,30,3
07/07/2018,29,3
08/07/2018,42,3
09/07/2018,32,3
10/07/2018,43,4
11/07/2018,36,3
12/07/2018,38,3
13/07/2018,43,4
14/07/2018,31,3
15/07/2018,33,3
16/07/2018,38,3
17/07/2018,46,4
18/07/2018,47,4
19/07/2018,42,3
20/07/2018,40,3
21/07/2018,36,3
22/07/2018,33,3
23/07/2018,43,4
24/07/2018,53,4
25/07/2018,39,3
26/07/2018,43,4
27/07/2018,36,3
28/07/2018,32,3
29/07/2018,29,3
30/07/2018,28,2
31/07/2018,41,3
01/08/2018,34,3
02/08/2018,35,3
03/08/2018,38,3
04/08/2018,35,3
05/08/2018,36,3
06/08/2018,39,3
07/08/2018,48,4
08/08/2018,55,4
09/08/2018,48,4
10/08/2018,48,4
11/08/2018,54,4
12/08/2018,38,3
13/08/2018,50,4
14/08/2018,56,4
15/08/2018,52,4
16/08/2018,42,3
17/08/2018,37,3
18/08/2018,42,3
19/08/2018,40,3
20/08/2018,39,3
21/08/2018,40,3
22/08/2018,38,3
23/08/2018,43,4
24/08/2018,29,3
25/08/2018,33,3
26/08/2018,34,3
27/08/2018,31,3
28/08/2018,48,4
29/08/2018,39,3
30/08/2018,35,3
31/08/2018,33,3
01/09/2018,49,4
02/09/2018,34,3
03/09/2018,34,3
04/09/2018,41,3
05/09/2018,47,4
06/09/2018,40,3
07/09/2018,27,2
08/09/2018,27,2
09/09/2018,25,2
10/09/2018,33,3
11/09/2018,38,3
12/09/2018,44,4
13/09/2018,34,3
14/09/2018,38,3
15/09/2018,36,3
16/09/2018,36,3
17/09/2018,35,3
18/09/2018,35,3
19/09/2018,33,3
20/09/2018,37,3
21/09/2018,40,3
22/09/2018,34,3
23/09/2018,36,3
24/09/2018,27,2
25/09/2018,34,3
26/09/2018,31,3
27/09/2018,41,3
28/09/2018,38,3
29/09/2018,32,3
30/09/2018,31,3
01/10/2018,31,3
02/10/2018,27,2
03/10/2018,31,3
04/10/2018,28,2
05/10/2018,25,2
06/10/2018,30,3
07/10/2018,24,2
08/10/2018,23,2
09/10/2018,31,3
10/10/2018,31,3
11/10/2018,34,3
12/10/2018,28,2
13/10/2018,27,2
14/10/2018,23,2
15/10/2018,31,3
16/10/2018,27,2
17/10/2018,26,2
18/10/2018,25,2
19/10/2018,29,3
20/10/2018,24,2
21/10/2018,26,2
22/10/2018,22,2
23/10/2018,20,2
24/10/2018,24,2
25/10/2018,24,2
26/10/2018,24,2
27/10/2018,17,2
28/10/2018,17,2
29/10/2018,25,2
30/10/2018,25,2
31/10/2018,23,2
01/11/2018,28,2
02/11/2018,27,2
03/11/2018,21,2
04/11/2018,37,3
05/11/2018,27,2
06/11/2018,26,2
07/11/2018,23,2
08/11/2018,25,2
09/11/2018,27,2
10/11/2018,18,2
11/11/2018,24,2
12/11/2018,21,2
13/11/2018,26,2
14/11/2018,38,3
15/11/2018,34,3
16/11/2018,27,2
17/11/2018,26,2
18/11/2018,23,2
19/11/2018,43,4
20/11/2018,52,4
21/11/2018,42,3
22/11/2018,31,3
23/11/2018,30,3
24/11/2018,34,3
25/11/2018,34,3
26/11/2018,29,3
27/11/2018,34,3
28/11/2018,38,3
29/11/2018,26,2
30/11/2018,31,3
01/12/2018,31,3
02/12/2018,25,2
03/12/2018,25,2
04/12/2018,29,3
05/12/2018,22,2
06/12/2018,32,3
07/12/2018,34,3
08/12/2018,31,3
09/12/2018,36,3
10/12/2018,32,3
11/12/2018,32,3
12/12/2018,29,3
13/12/2018,22,2
14/12/2018,27,2
15/12/2018,32,3
16/12/2018,40,3
17/12/2018,37,3
18/12/2018,35,3
19/12/2018,39,3
20/12/2018,37,3
21/12/2018,37,3
22/12/2018,26,2
23/12/2018,34,3
24/12/2018,41,3
25/12/2018,34,3
26/12/2018,30,3
27/12/2018,34,3
28/12/2018,36,3
29/12/2018,26,2
30/12/2018,34,3
31/12/2018,25,2
01/01/2019,20,2
02/01/2019,23,3
03/01/2019,20,2
04/01/2019,21,3
05/01/2019,30,3
06/01/2019,44,5
07/01/2019,28,3
08/01/2019,27,3
09/01/2019,25,3
10/01/2019,20,2
11/01/2019,18,2
12/01/2019,19,2
13/01/2019,21,3
14/01/2019,19,2
15/01/2019,20,2
16/01/2019,22,3
17/01/2019,18,2
18/01/2019,17,2
19/01/2019,19,2
20/01/2019,18,2
21/01/2019,17,2
22/01/2019,17,2
23/01/2019,17,2
24/01/2019,21,3
25/01/2019,19,2
26/01/2019,19,2
27/01/2019,19,2
28/01/2019,20,2
29/01/2019,17,2
30/01/2019,16,2
31/01/2019,19,2
01/02/2019,19,2
02/02/2019,19,2
03/02/2019,21,3
04/02/2019,20,2
05/02/2019,22,3
06/02/2019,19,2
07/02/2019,17,2
08/02/2019,51,6
09/02/2019,49,5
10/02/2019,42,5
11/02/2019,32,4
12/02/2019,22,3
13/02/2019,28,3
14/02/2019,21,3
15/02/2019,26,3
16/02/2019,25,3
17/02/2019,22,3
18/02/2019,31,4
19/02/2019,31,4
20/02/2019,33,4
21/02/2019,31,4
22/02/2019,29,3
23/02/2019,23,3
24/02/2019,30,3
25/02/2019,28,3
26/02/2019,24,3
27/02/2019,24,3
28/02/2019,22,3
01/03/2019,27,3
02/03/2019,20,2
03/03/2019,17,2
04/03/2019,18,2
05/03/2019,30,3
06/03/2019,39,4
07/03/2019,43,5
08/03/2019,29,3
09/03/2019,31,4
10/03/2019,25,3
11/03/2019,24,3
12/03/2019,27,3
13/03/2019,22,3
14/03/2019,23,3
15/03/2019,23,3
16/03/2019,34,4
17/03/2019,27,3
18/03/2019,28,3
19/03/2019,23,3
20/03/2019,24,3
21/03/2019,22,3
22/03/2019,23,3
23/03/2019,22,3
24/03/2019,24,3
25/03/2019,21,3
26/03/2019,20,2
27/03/2019,23,3
28/03/2019,22,3
29/03/2019,22,3
30/03/2019,24,3
31/03/2019,18,2
01/04/2019,18,2
02/04/2019,52,6
03/04/2019,97,10
04/04/2019,53,6
05/04/2019,39,4
06/04/2019,44,5
07/04/2019,41,5
08/04/2019,42,5
09/04/2019,29,3
10/04/2019,33,4
11/04/2019,38,4
12/04/2019,26,3
13/04/2019,23,3
14/04/2019,20,2
15/04/2019,28,3
16/04/2019,24,3
17/04/2019,24,3
18/04/2019,26,3
19/04/2019,27,3
20/04/2019,26,3
21/04/2019,22,3
22/04/2019,26,3
23/04/2019,30,3
24/04/2019,27,3
25/04/2019,24,3
26/04/2019,26,3
27/04/2019,21,3
28/04/2019,17,2
29/04/2019,25,3
30/04/2019,27,3
01/05/2019,23,3
02/05/2019,19,2
03/05/2019,25,3
04/05/2019,23,3
05/05/2019,22,3
06/05/2019,22,3
07/05/2019,27,3
08/05/2019,26,3
09/05/2019,28,3
10/05/2019,27,3
11/05/2019,41,5
12/05/2019,42,5
13/05/2019,42,5
14/05/2019,46,5
15/05/2019,57,6
16/05/2019,50,5
17/05/2019,44,5
18/05/2019,31,4
19/05/2019,35,4
20/05/2019,31,4
21/05/2019,35,4
22/05/2019,33,4
23/05/2019,28,3
24/05/2019,47,5
25/05/2019,46,5
26/05/2019,48,5
27/05/2019,65,7
28/05/2019,57,6
29/05/2019,49,5
30/05/2019,52,6
31/05/2019,44,5
01/06/2019,40,4
02/06/2019,37,4
03/06/2019,32,4
04/06/2019,40,4
05/06/2019,31,4
06/06/2019,33,4
07/06/2019,53,6
08/06/2019,37,4
09/06/2019,39,4
10/06/2019,56,6
11/06/2019,85,9
12/06/2019,100,10
13/06/2019,65,7
14/06/2019,59,6
15/06/2019,67,7
16/06/2019,62,7
17/06/2019,60,6
18/06/2019,52,6
19/06/2019,47,5
20/06/2019,53,6
21/06/2019,52,6
22/06/2019,74,8
23/06/2019,53,6
24/06/2019,57,6
25/06/2019,58,6
26/06/2019,81,9
27/06/2019,64,7
28/06/2019,52,6
29/06/2019,53,6
30/06/2019,49,5
01/07/2019,41,5
02/07/2019,43,5
03/07/2019,36,4
04/07/2019,36,4
05/07/2019,34,4
06/07/2019,38,4
07/07/2019,35,4
08/07/2019,31,4
09/07/2019,39,4
10/07/2019,51,6
11/07/2019,51,6
12/07/2019,38,4
13/07/2019,41,5
14/07/2019,43,5
15/07/2019,40,4
16/07/2019,47,5
17/07/2019,48,5
18/07/2019,44,5
19/07/2019,39,4
20/07/2019,32,4
21/07/2019,30,3
22/07/2019,35,4
23/07/2019,31,4
24/07/2019,32,4
25/07/2019,30,3
26/07/2019,26,3
27/07/2019,25,3
28/07/2019,25,3
29/07/2019,31,4
30/07/2019,33,4
31/07/2019,35,4
01/08/2019,36,4
02/08/2019,36,4
03/08/2019,38,4
04/08/2019,42,5
05/08/2019,67,7
06/08/2019,39,4
07/08/2019,36,4
08/08/2019,32,4
09/08/2019,32,4
10/08/2019,35,4
11/08/2019,32,4
12/08/2019,27,3
13/08/2019,27,3
14/08/2019,31,4
15/08/2019,32,4
16/08/2019,29,3
17/08/2019,23,3
18/08/2019,29,3
19/08/2019,29,3
20/08/2019,29,3
21/08/2019,31,4
22/08/2019,25,3
23/08/2019,22,3
24/08/2019,23,3
25/08/2019,21,3
26/08/2019,27,3
27/08/2019,26,3
28/08/2019,25,3
29/08/2019,32,4
30/08/2019,24,3
31/08/2019,24,3
01/09/2019,51,3
02/09/2019,54,3
03/09/2019,59,3
04/09/2019,56,3
05/09/2019,68,4
06/09/2019,62,4
07/09/2019,62,4
08/09/2019,59,3
09/09/2019,60,3
10/09/2019,65,4
11/09/2019,58,3
12/09/2019,59,3
13/09/2019,45,3
14/09/2019,53,3
15/09/2019,52,3
16/09/2019,55,3
17/09/2019,60,3
18/09/2019,83,5
19/09/2019,64,4
20/09/2019,64,4
21/09/2019,50,3
22/09/2019,53,3
23/09/2019,56,3
24/09/2019,84,5
25/09/2019,82,5
26/09/2019,69,4
27/09/2019,64,4
28/09/2019,53,3
29/09/2019,44,3
30/09/2019,52,3
01/10/2019,52,3
02/10/2019,51,3
03/10/2019,47,3
04/10/2019,48,3
05/10/2019,41,3
06/10/2019,47,3
07/10/2019,54,3
08/10/2019,54,3
09/10/2019,43,3
10/10/2019,46,3
11/10/2019,36,2
12/10/2019,43,3
13/10/2019,42,3
14/10/2019,51,3
15/10/2019,44,3
16/10/2019,44,3
17/10/2019,40,2
18/10/2019,54,3
19/10/2019,43,3
20/10/2019,51,3
21/10/2019,39,2
22/10/2019,43,3
23/10/2019,52,3
24/10/2019,49,3
25/10/2019,50,3
26/10/2019,63,4
27/10/2019,58,3
28/10/2019,58,3
29/10/2019,60,3
30/10/2019,46,3
31/10/2019,43,3
01/11/2019,37,2
02/11/2019,44,3
03/11/2019,53,3
04/11/2019,48,3
05/11/2019,57,3
06/11/2019,57,3
07/11/2019,44,3
08/11/2019,48,3
09/11/2019,41,3
10/11/2019,47,3
11/11/2019,60,3
12/11/2019,49,3
13/11/2019,44,3
14/11/2019,37,2
15/11/2019,34,2
16/11/2019,40,2
17/11/2019,55,3
18/11/2019,35,2
19/11/2019,44,3
20/11/2019,40,2
21/11/2019,55,3
22/11/2019,48,3
23/11/2019,51,3
24/11/2019,41,3
25/11/2019,47,3
26/11/2019,49,3
27/11/2019,43,3
28/11/2019,45,3
29/11/2019,42,3
30/11/2019,41,3
01/12/2019,42,3
02/12/2019,45,3
03/12/2019,41,3
04/12/2019,38,2
05/12/2019,41,3
06/12/2019,42,3
07/12/2019,39,2
08/12/2019,37,2
09/12/2019,28,2
10/12/2019,43,3
11/12/2019,43,3
12/12/2019,41,3
13/12/2019,34,2
14/12/2019,40,2
15/12/2019,34,2
16/12/2019,45,3
17/12/2019,53,3
18/12/2019,58,3
19/12/2019,44,3
